date,2021_11_03__10_27_11_lr_1e-06_epoch_50000,2021_11_03__10_27_11_lr_1e-05_epoch_50000,2021_11_03__10_27_11_lr_0.0001_epoch_50000,2021_11_03__10_27_11_lr_0.001_epoch_50000,2021_11_03__10_27_11_lr_0.01_epoch_50000
2019-09-20,1.4886934441874298,1.914674558797843,1.624512895697265,1.5138947616200644,1.9466794764020585
2019-09-27,1.489810770008616,1.9210251248694186,1.6089993487352703,1.4994375803061357,1.9280893479044006
2019-10-04,1.4879530483895327,1.9202389995723474,1.5969733433383753,1.4882304630085168,1.913678395580635
2019-10-11,1.488428870109125,1.9144050372203143,1.607035101187111,1.4976070844808582,1.9257355590248524
2019-10-18,1.4914893058634302,1.9085833062984467,1.6371001146793487,1.525624877724906,1.9617629398342669
2019-10-25,1.4892162560859474,1.918428525618423,1.6357772540856903,1.5243920948221679,1.9601777350786527
2019-11-01,1.5104982209126825,1.944918424789768,1.6805941675314533,1.566157285284629,2.013882550738554
2019-11-08,1.5166804489508556,1.9679922307358786,1.711100134554911,1.5945860061629233,2.050438333133174
2019-11-15,1.5263434898805754,1.9810611669484985,1.7358737056725153,1.6176726677960191,2.0801248949201323
2019-11-22,1.543942027333489,1.9934971413792975,1.7461759836291888,1.6272734316143127,2.092470277410825
